time,altitude,phase_angle,airspeed,ergy
6885663.59154171,11190.8007097223,16.9699228867184,269.339003472467,143975
6885664.59154168,11020.3130264184,16.9506492072018,265.387129207135,141306
6885665.59154166,10846.9687913101,16.9320554146857,261.884100518186,138742
6885666.59154164,10670.8002555753,16.9141110399687,258.749350824109,136258
6885667.59154162,10491.8665689016,16.8967900188118,255.924356754129,133836
6885668.59154159,10310.2493510998,16.8800697577171,253.358612848255,131462
6885669.59154157,10126.0497937304,16.863930486245,251.008285550062,129122
6885670.59154155,9939.38598400005,16.848354702673,248.83521587139,126808
6885671.59154153,9750.39054520195,16.8333267252394,246.806143662025,124510
6885672.59154151,9559.20834359003,16.8188323197417,244.892086089925,122223
6885673.59154148,9365.99445053854,16.804858379553,243.067843123621,119941
6885674.59154146,9170.91214139352,16.7913926777785,241.311588857348,117660
6885675.59154144,8974.13103758241,16.7784236327058,239.604552221037,115377
6885676.59154142,8775.82503248716,16.765940114941,237.934473124946,113089
6885677.59154139,8576.13658020145,16.7539292311588,236.375539919912,110816
6885678.59154137,8375.1464616349,16.7423747580827,234.941621759378,108562
6885679.59154135,8172.93769496132,16.7312612029785,233.608691049088,106320
6885680.59154133,7969.60179019626,16.7205741045207,232.356194723815,104086
6885681.5915413,7765.23678190052,16.7102998328273,231.166534998156,101858
6885682.59154128,7559.94554145203,16.7004254554187,230.024614910907,99632
6885683.59154126,7353.83433970925,16.6909385962485,228.917515186491,97405
6885684.59154124,7147.01163100987,16.6818273559468,227.834169825901,95178
6885685.59154121,6939.5870475719,16.6730802366074,226.765091621879,92947
6885686.59154119,6731.67053197941,16.6646860851237,225.702138861435,90714
6885687.59154117,6523.3716717707,16.6566340423857,224.638310193416,88476
6885688.59154115,6314.79915703193,16.6489135265343,223.567563964127,86233
6885689.59154113,6106.06035045476,16.6415141959504,222.484662463279,83986
6885690.5915411,5897.2610051576,16.6344259332337,221.385035099356,81735
6885691.59154108,5688.50503161165,16.6276388461581,220.264664788616,79479
6885692.59154106,5479.89438748895,16.6211432415576,219.119981442783,77220
6885693.59154104,5271.52903247683,16.6149296406882,217.947772346794,74956
6885694.59154101,5063.50652487751,16.6089887529475,216.746420149216,72690
6885695.59154099,4855.91965818044,16.6033114153617,215.517456280766,70422
6885696.59154097,4648.85502841452,16.5978885609799,214.262822589023,68154
6885697.59154095,4442.39323055802,16.5927112337925,212.984430192623,65886
6885698.59154092,4236.60912459006,16.5877706100611,211.684141053923,63621
6885699.5915409,4031.57209589309,16.5830580025536,210.363761323402,61359
6885700.59154088,3827.3463389813,16.5785648772656,209.025036723354,59102
6885701.59154086,3623.99109822081,16.5742828723573,207.669649625296,56850
6885702.59154083,3421.56096010399,16.5702037997224,206.299220747567,54604
6885703.59154081,3220.10606149002,16.5663196483276,204.915302183647,52366
6885704.59154079,3019.67238041991,16.5626226114605,203.519380026624,50136
6885705.59154077,2820.30193442642,16.5591050725769,202.112870221236,47914
6885706.59154075,2622.03303731966,16.5557596124979,200.697126982354,45703
6885707.59154072,2424.90048876032,16.5525790208035,199.273445067729,43501
6885708.5915407,2228.93581042648,16.5495562959852,197.84305876646,41310
6885709.59154068,2034.16740936949,16.5466846376553,196.407143926539,39131
6885710.59154066,1840.62078828621,16.5439574538802,194.966819410009,36964
6885711.59154063,1648.31872362481,16.5413683736583,193.523147516751,34808
6885712.59154061,1457.28142777411,16.5389112170995,192.077141233575,32666
6885713.59154059,1267.52670682035,16.5365800258464,190.629766245178,30537
6885714.59154057,1079.07012049062,16.5343690427463,189.181942076966,28421
6885715.59154054,891.954571522656,16.5323138639049,187.669206486344,26344
6885716.55154052,717.650740213227,16.5304445148489,168.290711656063,21190
6885717.5715405,567.36859927373,16.5288504001375,130.130059151159,14026
6885718.59154048,451.128094146145,16.5270876449241,100.907495403858,9512
6885719.61154045,361.032876573387,16.5253080354747,78.2515683034112,6600
6885720.63154043,291.269584330847,16.5240858524303,60.7115541848704,4698
6885721.55154041,242.024149888428,16.5234971198975,48.2482062446095,3536
6885722.57154039,199.274615039583,16.5231445357901,37.5411495491068,2658
6885723.63154036,165.049323622254,16.5228469775611,28.9667568442117,2038
6885724.59154034,141.000008184928,16.5225919674354,22.9497615244261,1646
6885725.55154032,122.094154865015,16.522307044913,18.1956322421891,1363
6885726.5515403,105.074226126191,16.5219407369823,20.571629484947,1242
6885727.57154028,85.0091185435886,16.5216094450227,17.9635662569961,995
6885728.59154025,69.3415910392068,16.5213266556317,14.0037517390105,778
6885729.61154023,57.2124685525196,16.5210725308068,10.9369970584492,621
6885730.63154021,47.8206858511548,16.5208473880922,8.55656918732544,506
6885731.55154019,41.1811704491265,16.5206681252466,6.86726170827142,427
6885732.57154016,35.4052155944519,16.5204938404292,5.39274946386029,362
6885733.59154014,30.9315464127576,16.5203428858002,4.2436395790004,312
6885734.61154012,27.4664500097279,16.5202126755392,3.34848729727105,275
6885735.6315401,24.7825075662695,16.5201006822277,2.64980732606664,247
6885736.55154008,22.884715280612,16.5200142233903,2.14924351292299,227
6885737.57154005,21.2067701328779,16.5199503420759,1.69663155609662,209
6885738.59154003,20.0522302672034,16.519889342,1.11945248746195,197
6885739.61154001,19.3151604325976,16.5198275372086,0.844888895151601,190
6885740.63153998,18.8498335025506,16.5197678347273,0.690654239655968,185
6885741.55153996,18.4281988636358,16.5196653120385,1.022320876279,181
6885742.57153994,17.4570377180353,16.5194513504418,1.85549383066032,173
6885743.59153992,14.7375866747461,16.5190679620081,3.31600501051528,150
6885744.6115399,7.13281290885061,16.5187493347082,4.11204602484097,78
