time,altitude,phase_angle,airspeed,ergy
5736853.81429525,2865.88694752404,10.3462993981469,132.586223901082,36747
5736854.81429523,2795.02520255512,10.3355559223706,132.032887832422,35985
5736855.8142952,2724.31825181318,10.3246931816992,131.499393489837,35228
5736856.81429518,2653.76917571959,10.3137300707175,130.985805758451,34475
5736857.81429516,2583.39734891674,10.302713018656,130.474794825808,33724
5736858.81429514,2513.234381255,10.2916804255594,129.959802614346,32975
5736859.81429511,2443.31009415409,10.2806522528859,129.438784870548,32227
5736860.81429509,2373.64719535655,10.269627435258,128.911778055744,31481
5736861.81429507,2304.26114072849,10.2585955258898,128.372779831332,30737
5736862.81429505,2235.16532368504,10.2475454575455,127.820115651592,29994
5736863.81429502,2166.36993191694,10.236478540194,127.263610145902,29253
5736864.814295,2097.88111669465,10.2254170734495,126.711225781135,28516
5736865.81429498,2029.70255614305,10.2144067463892,126.169752262256,27784
5736866.81429496,1961.83830107795,10.20351272496,125.635501484495,27055
5736867.81429494,1894.30087791616,10.1927971868774,125.099535226279,26330
5736868.81429491,1827.09908809594,10.1822961907077,124.563214210386,25608
5736869.81429489,1760.22993177618,10.1720140730538,124.030220131718,24890
5736870.79429487,1695.00644751976,10.1617361011003,123.447910823637,24182
5736871.77429485,1630.06460966764,10.1519940329019,122.953619735514,23488
5736872.75429482,1565.34933746699,10.1423432031083,122.464745098158,22797
5736873.8142948,1495.56706373417,10.1319591293023,121.952368713557,22053
5736874.79429478,1431.21094289143,10.1223788690103,121.502953221115,21371
5736875.77429476,1366.96933144121,10.1128003169334,121.08393548333,20693
5736876.75429474,1302.80552184698,10.1032210388615,120.699816197827,20020
5736877.81429471,1233.45509120123,10.0928721319966,120.315420739318,19296
5736878.79429469,1169.36658856459,10.0833225659471,119.979417271003,18630
5736879.77429467,1105.28963131842,10.073780576182,119.660125164967,17966
5736880.75429465,1041.20890240383,10.0642219651308,119.356554324658,17303
5736881.79429462,975.125615788857,10.0648069749506,97.8307624023124,14321
5736882.7742946,927.656075412291,10.0810653609004,58.4787134969392,10785
5736883.75429458,889.08192672173,10.0858735221695,44.4723802315769,9688
5736884.81429456,855.380223245709,10.0894849449066,31.4116489586934,8864
5736885.79429453,830.77784532588,10.0905061886394,23.6940476053068,8412
5736886.77429451,811.253754619509,10.0904814938684,18.8446657395727,8119
5736887.75429449,795.816759272828,10.089976925513,14.9570577488247,7903
5736888.81429447,782.738199616317,10.089092357664,10.8373761670537,7723
5736889.79429444,773.31451233034,10.0882229059294,8.52167769350858,7609
5736890.77429442,765.869424177683,10.0874430234377,7.11510278405268,7525
5736891.7942944,758.859211230301,10.0868241714131,8.69235594848261,7469
5736892.79429438,751.03118479962,10.0861755251045,6.92386440285367,7379
5736893.79429435,744.856287412927,10.0857354912372,5.7718100029395,7311
5736894.79429433,740.186144852894,10.0855050604806,4.00877563126498,7257
5736895.79429431,736.479095757357,10.0853976523104,3.38276971784076,7219
