time,facing_dot_north
5733742.75846091,-0.00488714588880059
5733742.91846091,-0.00489894594903271
5733742.99846091,-0.00490497781224624
5733743.07846092,-0.00491080485573599
5733743.15846092,-0.00491650723818431
5733743.31846092,-0.0049280352130407
5733743.39846092,-0.00493331275960951
5733743.47846092,-0.00493907344210458
5733743.55846092,-0.00494414355199598
5733743.71846092,-0.0049545532420331
5733743.79846092,-0.00495986247971034
5733743.87846092,-0.00496465968737489
5733743.95846092,-0.00496927084562854
5733744.11846092,-0.00497835069794265
5733744.19846092,-0.00498272709201204
5733744.27846092,-0.0049867688689124
5733744.35846092,-0.00499096348441658
5733744.51846092,-0.00499883603612428
5733744.59846092,-0.00500224703324034
5733744.67846092,-0.00500538260656738
5733744.75846092,-0.00500844853218874
5733744.91846092,-0.0050145637227481
5733744.99846092,-0.00501721969332345
5733745.07846092,-0.00501969080442236
5733745.15846092,-0.00502231427024953
5733745.31846092,-0.00502662923960018
5733745.39846092,-0.00502861923561423
5733745.47846092,-0.00503030451326912
5733745.55846092,-0.00503235341567034
5733745.71846092,-0.00503531450186386
5733745.79846092,-0.00503660750109278
5733745.87846092,-0.00503750428782952
5733745.95846092,-0.00503891888604495
5733746.11846092,-0.00504060969478259
5733746.19846092,-0.00504121500630187
5733746.27846092,-0.00504172462845403
5733746.35846092,-0.00504289732361157
5733746.51846092,-0.00504375104021828
5733746.59846092,-0.00504396800587527
5733746.67846092,-0.00504484505751595
5733746.75846092,-0.00504515337588612
5733746.91846092,-0.00504580583272954
5733746.99846092,-0.00504665756766509
5733747.07846092,-0.00504682144964341
5733747.15846092,-0.00504718861526085
5733747.31846092,-0.00504815282442557
5733747.39846092,-0.00504837971983658
5733747.47846092,-0.0050486627851333
5733747.55846092,-0.00504937222007008
5733747.71846092,-0.00505043535090809
5733747.79846092,-0.0050508177223081
5733747.87846092,-0.00505122738662753
5733747.95846092,-0.00505221262592758
5733748.11846092,-0.0050537382293542
5733748.19846092,-0.00505436778482583
5733748.27846092,-0.0050551136072755
5733748.35846092,-0.00505637556551491
5733748.51846092,-0.00505851672285298
5733748.59846092,-0.00505947903738631
5733748.67846092,-0.00506101671534639
5733748.75846092,-0.00506213553372503
5733748.91846092,-0.00506530818729532
5733748.99846092,-0.0050665176322375
5733749.07846092,-0.00506857128186199
5733749.15846092,-0.00507008609771427
5733749.31846092,-0.00507402081554846
5733749.39846092,-0.00507601348829503
5733749.47846092,-0.00507840215736249
5733749.55846092,-0.00508043189790038
5733749.71846092,-0.00508512562070903
5733749.79846092,-0.00508785022698251
5733749.87846092,-0.00509036303345545
5733749.95846092,-0.00509263351957832
5733750.11846092,-0.0050983809200345
5733750.19846092,-0.00510143745112813
5733750.27846092,-0.00510431157203993
5733750.35846092,-0.00510733072194376
5733750.51846092,-0.00511373837671877
5733750.59846092,-0.00511709391774473
5733750.67846092,-0.00512035723562875
5733750.75846092,-0.00512355578252473
5733750.91846092,-0.00513058857726009
5733750.99846092,-0.00513456970154218
5733751.07846092,-0.00513798019925016
5733751.15846092,-0.00514165332226099
5733751.31846092,-0.005149401230742
5733751.39846092,-0.00515286805651592
5733751.47846092,-0.00515671696548745
5733751.55846092,-0.00516090032111445
5733751.71846092,-0.00516872348951263
5733751.79846092,-0.00517248327436382
5733751.87846092,-0.00517644496642153
5733751.95846092,-0.00518068126666376
5733752.11846092,-0.0051886689591855
5733752.19846092,-0.00519251079688998
5733752.27846092,-0.00519646425969196
5733752.35846092,-0.00520063316263829
5733752.51846092,-0.00520845661734288
5733752.59846092,-0.00521234930759546
5733752.67846092,-0.00521639372575007
5733752.75846092,-0.00522016486292573
5733752.91846092,-0.00522815523879755
5733752.99846092,-0.00523176818619748
5733753.07846092,-0.00523598299438057
5733753.15846092,-0.00523929869381407
5733753.31846092,-0.00524661712064082
5733753.39846092,-0.00525040025585265
5733753.47846092,-0.00525413086810591
5733753.55846092,-0.00525758771580601
5733753.71846092,-0.00526453404834679
5733753.79846093,-0.00526759580921879
5733753.87846093,-0.00527123082990189
5733753.95846093,-0.00527429479458919
5733754.11846093,-0.005280633951917
5733754.19846093,-0.00528402889957266
5733754.27846093,-0.00528694259466795
5733754.35846093,-0.00528990994148529
5733754.51846093,-0.00529561700826194
5733754.59846093,-0.00529853278143664
5733754.67846093,-0.00530138524225858
5733754.75846093,-0.00530381438720641
5733754.91846093,-0.00530913337647671
5733754.99846093,-0.0053121381429739
5733755.07846093,-0.00531430519404157
5733755.15846093,-0.00531710354989997
5733755.31846093,-0.00532204372875352
5733755.39846093,-0.0053243340121471
5733755.47846093,-0.0053267985703264
5733755.55846093,-0.00532921270461132
5733755.71846093,-0.00533392113784927
5733755.79846093,-0.00533621579137867
5733755.87846093,-0.00533829749573789
5733755.95846093,-0.00534095454130163
5733756.11846093,-0.00534528578366946
5733756.19846093,-0.00534737759308858
5733756.27846093,-0.00534955401668894
5733756.35846093,-0.00535200872855705
5733756.51846093,-0.00535632279962742
5733756.59846093,-0.00535862891801863
5733756.67846093,-0.0053606933298211
5733756.75846093,-0.00536330309848292
5733756.91846093,-0.00536763212094347
5733756.99846093,-0.00536967238536077
5733757.07846093,-0.00537200468994307
5733757.15846093,-0.00537449845274543
5733757.31846093,-0.00537901060912884
5733757.39846093,-0.0053813565717557
5733757.47846093,-0.0053837390513365
5733757.55846093,-0.00538579050936433
5733757.71846093,-0.00539047030113217
5733757.79846093,-0.00539278910171761
5733757.87846093,-0.00539538620864901
5733757.95846093,-0.00539759251624839
5733758.11846093,-0.00540243134010262
5733758.19846093,-0.00540484470866291
5733758.27846093,-0.00540753558729454
5733758.35846093,-0.00540977559417182
5733758.51846093,-0.00541480077906385
5733758.59846093,-0.00541703956750545
5733758.67846093,-0.00541991138317542
5733758.75846093,-0.00542215448927871
5733758.91846093,-0.00542703482392187
5733758.99846093,-0.00542960232840135
5733759.07846093,-0.00543229730507411
5733759.15846093,-0.00543477915168218
5733759.31846093,-0.00544001748010849
5733759.39846093,-0.00544246566731688
5733759.47846093,-0.00544539806410022
5733759.55846093,-0.00544776040408563
5733759.71846093,-0.0054530254616355
5733759.79846093,-0.00545601695716813
5733759.87846093,-0.00545843900619069
5733759.95846093,-0.00546136104507309
5733760.11846093,-0.00546679798392852
5733760.19846093,-0.00546972680205176
5733760.27846093,-0.00547256182707899
5733760.35846093,-0.00547536035125742
5733760.51846093,-0.00548105586989115
5733760.59846093,-0.00548427765579349
5733760.67846093,-0.00548695825366151
5733760.75846093,-0.00549004856752032
5733760.91846093,-0.0054961500220074
5733760.99846093,-0.00549942546133747
5733761.07846093,-0.00550248688625277
5733761.15846093,-0.00550539267397455
5733761.31846093,-0.00551180926293326
5733761.39846093,-0.00551525691657673
5733761.47846093,-0.00551831246655048
5733761.55846093,-0.00552190822361086
5733761.71846093,-0.0055284378167997
5733761.79846093,-0.00553163967398063
5733761.87846093,-0.00553492445860478
5733761.95846093,-0.00553830575976214
5733762.11846093,-0.00554515253952321
5733762.19846093,-0.00554837909656159
5733762.27846093,-0.00555162983323552
5733762.35846093,-0.00555545369280451
5733762.51846093,-0.00556217263680943
5733762.59846093,-0.00556539578769432
5733762.67846093,-0.00556873172421812
5733762.75846093,-0.00557249314005558
5733762.91846093,-0.00557932630087079
5733762.99846093,-0.0055827551566859
5733763.07846093,-0.00558606031520266
5733763.15846093,-0.00558962574009284
5733763.31846093,-0.00559662647672011
5733763.39846093,-0.00560014521208618
5733763.47846093,-0.00560363058803567
5733763.55846093,-0.00560723978302588
5733763.71846093,-0.00561424877835752
5733763.79846093,-0.00561758916948413
5733763.87846093,-0.00562101408070726
5733763.95846093,-0.00562492392808653
5733764.11846093,-0.00563199869757263
5733764.19846093,-0.00563528280174462
5733764.27846093,-0.00563880046885818
5733764.35846093,-0.00564253591388901
5733764.51846094,-0.00564958975769677
5733764.59846094,-0.00565290858413305
5733764.67846094,-0.00565625252996328
5733764.75846094,-0.00566023148044556
5733764.91846094,-0.00566702828727665
5733764.99846094,-0.00567026336892338
5733765.07846094,-0.00567364281102265
5733765.15846094,-0.00567686758295246
5733765.31846094,-0.00568381671426938
5733765.39846094,-0.00568695797115105
5733765.47846094,-0.00569058594757977
5733765.55846094,-0.00569376854209477
5733765.71846094,-0.00570003740755909
5733765.79846094,-0.00570314825586953
5733765.87846094,-0.00570680890056555
5733765.95846094,-0.00570951315308583
5733766.11846094,-0.00571582610577884
5733766.19846094,-0.00571913639621235
5733766.27846094,-0.00572205721639654
5733766.35846094,-0.00572525174397738
5733766.51846094,-0.00573146384497765
5733766.59846094,-0.00573406291036415
5733766.67846094,-0.00573716451394898
5733766.75846094,-0.00574024563558073
5733766.91846094,-0.00574616947906854
5733766.99846094,-0.00574892236371422
5733767.07846094,-0.00575155061893061
5733767.15846094,-0.0057548148456383
5733767.31846094,-0.00576029749940544
5733767.39846094,-0.00576290391733296
5733767.47846094,-0.00576580355170891
5733767.55846094,-0.00576877149639386
5733767.71846094,-0.00577407787577557
5733767.79846094,-0.00577665518859266
5733767.87846094,-0.00577940614058779
5733767.95846094,-0.00578395270955934
5733768.11846094,-0.00578970445812002
5733768.19846094,-0.00578953863371069
5733768.27846094,-0.00579255488697578
5733768.35846094,-0.00579563912294305
5733768.51846094,-0.00580433496423916
5733768.59846094,-0.00580747295922482
5733768.67846094,-0.00580759533328509
5733768.75846094,-0.00581088342956679
5733768.91846094,-0.00581658941653148
5733768.99846094,-0.00581906726657657
5733769.07846094,-0.005825036227961
5733769.15846094,-0.00582742409073248
5733769.31846094,-0.00583247177791589
5733769.39846094,-0.00583497158339162
5733769.47846094,-0.0058378065529793
5733769.55846094,-0.0058404276068658
5733769.71846094,-0.00584331788474754
5733769.79846094,-0.00584628887213329
5733769.87846094,-0.00584977285758559
5733769.95846094,-0.0058525364045038
5733770.11846094,-0.00585878054498695
5733770.19846094,-0.00586195378226272
5733770.27846094,-0.0058649844531881
5733770.35846094,-0.00587090120015305
5733770.51846094,-0.00587662876951893
5733770.59846094,-0.00587946939646472
5733770.67846094,-0.00588255549578764
5733770.75846094,-0.00588530893380575
5733770.91846094,-0.00589159536900399
5733770.99846094,-0.00589211728933196
5733771.07846094,-0.00589528747751992
5733771.15846094,-0.00589905705859932
5733771.31846094,-0.00590613513530456
5733771.39846094,-0.00590958836665257
5733771.47846094,-0.00591344035791433
5733771.55846094,-0.0059165134263611
5733771.71846094,-0.00592627078215256
5733771.79846094,-0.00592942922787616
5733771.87846094,-0.00593298323335013
5733771.95846094,-0.00593614655557408
5733772.11846094,-0.00594271835243008
5733772.19846094,-0.00594638516139548
5733772.27846094,-0.00595056692190233
5733772.35846094,-0.00595125793839141
5733772.51846094,-0.00595970163998181
5733772.59846094,-0.00596376008109779
5733772.67846094,-0.00596799292634197
5733772.75846094,-0.00597259179821059
5733772.91846094,-0.00598085546680982
5733772.99846094,-0.00598518819314049
5733773.07846094,-0.00598892170311385
5733773.15846094,-0.00599560166300507
5733773.31846094,-0.00600313789825967
5733773.39846094,-0.00600672173376626
5733773.47846094,-0.00601037590042734
5733773.55846094,-0.00601366988571494
5733773.71846094,-0.0060210649464034
5733773.79846094,-0.00602451143348693
5733773.87846094,-0.0060283420914628
5733773.95846094,-0.00602947023304204
5733774.11846094,-0.00603759859242532
5733774.19846094,-0.00604182755126069
5733774.27846094,-0.00604578351050033
5733774.35846094,-0.00605031602031627
5733774.51846094,-0.00605829862965854
5733774.59846094,-0.0060622680494685
5733774.67846094,-0.00606605628047836
5733774.75846094,-0.00607228423345422
5733774.91846094,-0.00607906606118454
5733774.99846094,-0.00608231774723358
5733775.07846094,-0.00608555038917536
5733775.15846094,-0.00608851101293353
5733775.31846095,-0.00609497178089713
5733775.39846095,-0.00609814463273637
5733775.47846095,-0.00610140202948133
5733775.55846095,-0.00610228565537385
5733775.71846095,-0.00610952202025754
5733775.79846095,-0.00611359384204671
5733775.87846095,-0.00611706679837093
5733775.95846095,-0.00612096225004643
5733776.11846095,-0.00612820407278887
5733776.19846095,-0.00613151726046118
5733776.27846095,-0.00613519974063509
5733776.35846095,-0.006140995269233
5733776.51846095,-0.00614699112584681
5733776.59846095,-0.00614971388602279
5733776.67846095,-0.00615260889829562
5733776.75846095,-0.00615569395296758
5733776.91846095,-0.00616107627914623
5733776.99846095,-0.00616419004501267
5733777.07846095,-0.00616718150763728
5733777.15846095,-0.00616764353791621
5733777.31846095,-0.00617451396243379
5733777.39846095,-0.00617820598243895
5733777.47846095,-0.00618211777228481
5733777.55846095,-0.00618557818271197
5733777.71846095,-0.00619295072970092
5733777.79846095,-0.00619601806973675
5733777.87846095,-0.00619980887668213
5733777.95846095,-0.00620538312099548
5733778.11846095,-0.0062117909644023
5733778.19846095,-0.00621450291754282
5733778.27846095,-0.00621732829627125
5733778.35846095,-0.00622034124847322
5733778.51846095,-0.00622620312691742
5733778.59846095,-0.00622948204360258
5733778.67846095,-0.00623260821134491
5733778.75846095,-0.00623310502723955
5733778.91846095,-0.00624051725743797
5733778.99846095,-0.00624443941718345
5733779.07846095,-0.00624860680612556
5733779.15846095,-0.00625250187956025
5733779.31846095,-0.00626034856621808
5733779.39846095,-0.00626373491179009
5733779.47846095,-0.00626762291466714
5733779.55846095,-0.00627417262549667
5733779.71846095,-0.00628064188363344
5733779.79846095,-0.00628433036080803
5733779.87846095,-0.00628718019315659
5733779.95846095,-0.00629051252289926
5733780.11846095,-0.00629689800145767
5733780.19846095,-0.00630051310797628
5733780.27846095,-0.00630142802953599
5733780.35846095,-0.00630484252513286
5733780.51846095,-0.00631263354322858
5733780.59846095,-0.00631655230885912
5733780.67846095,-0.00632040397581228
5733780.75846095,-0.00632453729842786
5733780.91846095,-0.00633444266136188
5733780.99846095,-0.00633783010224365
5733781.07846095,-0.00634127357027375
5733781.15846095,-0.0063447865947236
5733781.31846095,-0.00635141472199721
5733781.39846095,-0.00635537726487544
5733781.47846095,-0.00635874029878515
5733781.55846095,-0.00635962473963871
5733781.71846095,-0.00636786248184707
5733781.79846095,-0.00637161167101431
5733781.87846095,-0.00637565460279828
5733781.95846095,-0.00637982690269681
5733782.11846095,-0.0063875163395888
5733782.19846095,-0.00639398473101682
5733782.27846095,-0.00639768834662135
5733782.35846095,-0.00640109091121596
5733782.51846095,-0.00640815035067759
5733782.59846095,-0.00641203278728174
5733782.67846095,-0.00641543607504393
5733782.75846095,-0.00641937090374555
5733782.91846095,-0.00642415777469951
5733782.99846095,-0.00642830351474798
5733783.07846095,-0.00643260799240203
5733783.15846095,-0.0064364320732294
5733783.31846095,-0.00644482653115555
5733783.39846095,-0.00644844404569615
5733783.47846095,-0.00645522745905131
5733783.55846095,-0.00645864008648672
5733783.71846095,-0.00646615151644196
5733783.79846095,-0.00646962580735009
5733783.87846095,-0.00647324384861454
5733783.95846095,-0.00647716937839785
5733784.11846095,-0.00648193872115322
5733784.19846095,-0.00648611645615803
5733784.27846095,-0.00649060462933293
5733784.35846095,-0.00649464149095474
5733784.51846095,-0.0065030206139268
5733784.59846095,-0.0065072328707659
5733784.67846095,-0.0065114242375377
5733784.75846095,-0.00651513415440651
5733784.91846095,-0.00652571421684242
5733784.99846095,-0.00652885867326358
5733785.07846095,-0.00653244496895016
5733785.15846095,-0.0065359510623447
5733785.31846095,-0.00654259239401221
5733785.39846095,-0.0065462763179343
5733785.47846095,-0.00654980772391259
5733785.55846095,-0.00655369014170018
5733785.71846095,-0.00655881515554455
5733785.79846095,-0.0065631130607372
5733785.87846095,-0.0065675972965826
5733785.95846095,-0.00657186808153546
5733786.11846096,-0.00658085287845723
5733786.19846096,-0.00658527058525315
5733786.27846096,-0.00658954356900995
5733786.35846096,-0.0065935740636158
5733786.51846096,-0.00660462572388769
5733786.59846096,-0.00660844634629906
5733786.67846096,-0.00661199443598219
5733786.75846096,-0.00661563693784591
5733786.91846096,-0.00662287864592738
5733786.99846096,-0.00662701051300676
5733787.07846096,-0.00663103493508564
5733787.15846096,-0.00663505479885711
5733787.31846096,-0.00664103440659051
5733787.39846096,-0.0066453503486001
5733787.47846096,-0.0066501775786593
5733787.55846096,-0.00665476233884848
5733787.71846096,-0.00666422664599866
5733787.79846096,-0.00666866055472351
5733787.87846096,-0.00667308935986068
5733787.95846096,-0.00667770586519509
5733788.11846096,-0.00668847672784404
5733788.19846096,-0.00669240875381203
5733788.27846096,-0.00669556278759509
5733788.35846096,-0.00669912936774029
5733788.51846096,-0.00670535475383977
5733788.59846096,-0.00670874494307811
5733788.67846096,-0.00671193577409069
5733788.75846096,-0.00671506352707672
5733788.91846096,-0.00672203604385374
5733788.99846096,-0.00672531421106828
5733789.07846096,-0.00672633316188658
5733789.15846096,-0.00673006114908023
5733789.31846096,-0.00673875094266832
5733789.39846096,-0.00674343261367105
5733789.47846096,-0.00674763392106955
5733789.55846096,-0.00675222821384235
5733789.71846096,-0.00676086919082389
5733789.79846096,-0.00676524024119692
5733789.87846096,-0.00676974326106952
5733789.95846096,-0.00677331888084679
5733790.11846096,-0.00678367176142219
5733790.19846096,-0.00678706947922452
5733790.27846096,-0.00679044703627647
5733790.35846096,-0.00679343499281024
5733790.51846096,-0.00679984342946948
5733790.59846096,-0.00680322213903368
5733790.67846096,-0.00680627001738767
5733790.75846096,-0.00680946294202171
5733790.91846096,-0.00681374801032489
5733790.99846096,-0.00681772858178393
5733791.07846096,-0.00682131826715394
5733791.15846096,-0.00682544009181366
5733791.31846096,-0.00683343023822667
5733791.39846096,-0.00683758254663565
5733791.47846096,-0.00684183426540005
5733791.55846096,-0.00684536717010207
5733791.71846096,-0.00685592195794222
5733791.79846096,-0.00685936709022086
5733791.87846096,-0.00686271920111204
5733791.95846096,-0.00686625952477273
5733792.11846096,-0.00687261472155708
5733792.19846096,-0.00687621647881174
5733792.27846096,-0.00687954650520723
5733792.35846096,-0.00688331876714324
5733792.51846096,-0.00688819475811204
5733792.59846096,-0.00689277116393526
5733792.67846096,-0.00689732615615229
5733792.75846096,-0.00690160879560431
5733792.91846096,-0.0069114531101542
5733792.99846096,-0.00691564480677262
5733793.07846096,-0.00692076577054732
5733793.15846096,-0.00692507766283235
5733793.31846096,-0.00693436900149929
5733793.39846096,-0.00694181031015745
5733793.47846096,-0.00694581947861129
5733793.55846096,-0.00694974538567822
5733793.71846096,-0.0069574357441694
5733793.79846096,-0.00696149427493136
5733793.87846096,-0.00696568415815468
5733793.95846096,-0.00696915568676197
5733794.11846096,-0.00697746635451346
5733794.19846096,-0.00698183016388656
5733794.27846096,-0.00698640819556676
5733794.35846096,-0.00698826857862103
5733794.51846096,-0.00699879535967344
5733794.59846096,-0.00700455744011632
5733794.67846096,-0.00700998673197699
5733794.75846096,-0.00701592801463542
5733794.91846096,-0.00702731776839131
5733794.99846096,-0.00703355414062333
5733795.07846096,-0.00703886277717317
5733795.15846096,-0.00704464195596755
5733795.31846096,-0.0070984692830457
5733795.39846096,-0.00714443025511238
5733795.47846096,-0.00720393402454974
5733795.55846096,-0.00727674237394168
5733795.71846096,-0.00746230403385649
5733795.79846096,-0.00757499761243745
5733795.87846096,-0.00770045976637574
5733795.95846096,-0.00783925669145195
5733796.11846096,-0.00815521653772741
5733796.19846096,-0.00833211104964832
5733796.27846096,-0.00852171502536723
5733796.35846096,-0.00872390895463984
5733796.51846096,-0.0091645768996018
5733796.59846096,-0.0094032590032768
5733796.67846096,-0.00965354782429893
5733796.75846097,-0.00991568183245419
5733796.91846097,-0.0104740835104101
5733796.99846097,-0.0107698739892088
5733797.07846097,-0.0110769435397668
5733797.15846097,-0.0113943667441663
5733797.31846097,-0.0120606655286185
5733797.39846097,-0.0124090623291029
5733797.47846097,-0.0127671282586708
5733797.55846097,-0.0131348328894878
5733797.71846097,-0.0138976679186312
5733797.79846097,-0.0142922914182735
5733797.87846097,-0.0146955989947107
5733797.95846097,-0.0151070249435993
5733798.11846097,-0.015952888563145
5733798.19846097,-0.0163870581573248
5733798.27846097,-0.0168280938237269
5733798.35846097,-0.0172760533667911
5733798.51846097,-0.0181903935632698
5733798.59846097,-0.0186563261304374
5733798.67846097,-0.0191277519590539
5733798.75846097,-0.0196039562089665
5733798.91846097,-0.0205702208476122
5733798.99846097,-0.0210596544982868
5733799.07846097,-0.0215524050830454
5733799.15846097,-0.0220487098581556
5733799.31846097,-0.0230493310106695
5733799.39846097,-0.023552991086577
5733799.47846097,-0.0240585644316313
5733799.55846097,-0.0245654564795017
5733799.71846097,-0.0255817027186657
5733799.79846097,-0.0260907580220987
5733799.87846097,-0.0265991929998216
5733799.95846097,-0.0271073944202995
5733800.11846097,-0.0281203242934354
5733800.19846097,-0.0286244849063338
5733800.27846097,-0.0291268608367104
5733800.35846097,-0.0296264684299078
5733800.51846097,-0.030616750460069
5733800.59846097,-0.0311069475443136
5733800.67846097,-0.0315925559716384
5733800.75846097,-0.032074261911968
5733800.91846097,-0.0330225942513587
5733800.99846097,-0.0334886835806976
5733801.07846097,-0.0339489015363536
5733801.15846097,-0.0344028001713634
5733801.31846097,-0.0352903572110392
5733801.39846097,-0.035723328925095
5733801.47846097,-0.036148489911415
5733801.55846097,-0.0365658391572011
5733801.71846097,-0.0373749271209275
5733801.79846097,-0.0377660678559067
5733801.87846097,-0.0381480845291519
5733801.95846097,-0.0385201120344922
5733802.11846097,-0.0392345258310036
5733802.19846097,-0.0395761370079919
5733802.27846097,-0.0399068036168298
5733802.35846097,-0.0402266141476462
5733802.51846097,-0.0408317311511204
5733802.59846097,-0.0411167977220887
5733802.67846097,-0.0413896960588133
5733802.75846097,-0.0416503362556018
5733802.91846097,-0.0421340069895702
5733802.99846097,-0.0423566187409308
5733803.07846097,-0.0425658685413639
5733803.15846097,-0.0427620836837531
5733803.31846097,-0.0431137390078131
5733803.39846097,-0.0432685828108623
5733803.47846097,-0.0434099431695552
5733803.55846097,-0.0435369862052941
5733803.71846097,-0.0437482065597418
5733803.79846097,-0.0438323237149478
5733803.87846097,-0.0439016751282535
5733803.95846097,-0.0439565878033364
5733804.11846097,-0.0440219637153117
5733804.19846097,-0.0440323081999258
5733804.27846097,-0.0440280931488962
5733804.35846097,-0.0440083963543761
5733804.51846097,-0.0439245494476049
5733804.59846097,-0.0438602957489521
5733804.67846097,-0.0437808264544419
5733804.75846097,-0.0436865145358182
5733804.91846097,-0.0434530340781494
5733804.99846097,-0.0433140587744425
5733805.07846097,-0.0431600472073762
5733805.15846097,-0.0429914298051491
5733805.31846097,-0.0426103813638647
5733805.39846097,-0.0423982925389888
5733805.47846097,-0.042171613105025
5733805.55846097,-0.0419308800438422
5733805.71846097,-0.04140702988359
5733805.79846097,-0.0411245226699941
5733805.87846097,-0.0408283351518278
5733805.95846097,-0.0405185856116673
5733806.11846097,-0.0398597121833119
5733806.19846097,-0.0395107974141594
5733806.27846097,-0.0391493642190617
5733806.35846097,-0.0387755769974483
5733806.51846097,-0.0379914613022628
5733806.59846097,-0.0375817587652579
5733806.67846097,-0.0371607906824712
5733806.75846097,-0.0367283629555173
5733806.91846097,-0.0358315594484512
5733806.99846097,-0.0353677050098285
5733807.07846097,-0.0348935696034505
5733807.15846097,-0.0344102108701504
5733807.31846097,-0.0334154086007703
5733807.39846097,-0.0329049183139246
5733807.47846098,-0.0323862048938974
5733807.55846098,-0.0318594171096323
5733807.71846098,-0.0307837514414709
5733807.79846098,-0.0302357228317779
5733807.87846098,-0.0296812017487229
5733807.95846098,-0.0291208878812564
5733808.11846098,-0.027983642932871
5733808.19846098,-0.0274077416581009
5733808.27846098,-0.026827568330085
5733808.35846098,-0.0262434977497398
5733808.51846098,-0.0250658243102377
5733808.59846098,-0.0244727733276644
5733808.67846098,-0.0238775546842954
5733808.75846098,-0.0232808094373799
5733808.91846098,-0.0220838883961581
5733808.99846098,-0.0214846666007502
5733809.07846098,-0.020885589728201
5733809.15846098,-0.0202870592716732
5733809.31846098,-0.0190932513662284
5733809.39846098,-0.0184990624094714
5733809.47846098,-0.0179067931989773
5733809.55846098,-0.0173177258849025
5733809.71846098,-0.0161491541218469
5733809.79846098,-0.0155706042883594
5733809.87846098,-0.0149968979066199
5733809.95846098,-0.0144277812708616
5733810.11846098,-0.0133061827877895
5733810.19846098,-0.0127545357169674
5733810.27846098,-0.0122092247070237
5733810.35846098,-0.0116709651598874
5733810.51846098,-0.0106170029787805
5733810.59846098,-0.0101019278737785
5733810.67846098,-0.00959556051067875
5733810.75846098,-0.00909787025152695
5733810.91846098,-0.00813080837053629
5733810.99846098,-0.00766222669740567
5733811.07846098,-0.00720365062871704
5733811.15846098,-0.00675608060861344
5733811.31846098,-0.00589346649925544
5733811.39846098,-0.00547949572747084
5733811.47846098,-0.00507745615540657
5733811.55846098,-0.00468733368270882
5733811.71846098,-0.00394501482218491
5733811.79846098,-0.00359335619113668
5733811.87846098,-0.00325471842249499
5733811.95846098,-0.00292959373045871
5733812.11846098,-0.00232049641621411
5733812.19846098,-0.00203689651751701
5733812.27846098,-0.0017679143803821
5733812.35846098,-0.00151310260713858
5733812.51846098,-0.00104795863541696
5733812.59846098,-0.000837820777774042
5733812.67846098,-0.000642496116526374
5733812.75846098,-0.000462759030694716
5733812.91846098,-0.000148946323474103
5733812.99846098,-1.51985417799374E-05
5733813.07846098,0.00010267674925246
5733813.15846098,0.000205068069140525
5733813.31846098,0.000362799449208962
5733813.39846098,0.000417646937041845
5733813.47846098,0.000456950708459578
5733813.55846098,0.000480440200267532
5733813.71846098,0.000480351504748407
5733813.79846098,0.000456624782468373
5733813.87846098,0.000417158241593116
5733813.95846098,0.000362399529842294
5733814.11846098,0.000206020879721291
5733814.19846098,0.000104833711071252
5733814.27846098,-1.15265815467109E-05
5733814.35846098,-0.000142971122537901
5733814.51846098,-0.000450589652505843
5733814.59846098,-0.000626137607729717
5733814.67846098,-0.000816322526298621
5733814.75846098,-0.00102066661953567
5733814.91846098,-0.0014712222838558
5733814.99846098,-0.00171725499468854
5733815.07846098,-0.00197617977654603
5733815.15846098,-0.00224848870646358
5733815.31846098,-0.00283102301348662
5733815.39846098,-0.00314075559061406
5733815.47846098,-0.00346257562911156
5733815.55846098,-0.0037957514907555
5733815.71846098,-0.00449606733253044
5733815.79846098,-0.00486256523628218
5733815.87846098,-0.00523904715713508
5733815.95846098,-0.00562567774054133
5733816.11846098,-0.00642703991947539
5733816.19846098,-0.00684090762869735
5733816.27846098,-0.00726337102636226
5733816.35846098,-0.00769359665418949
5733816.51846098,-0.00857639233202081
5733816.59846098,-0.00902796327661677
5733816.67846098,-0.00948593768589277
5733816.75846098,-0.00994967471131822
5733816.91846098,-0.0108927059918918
5733816.99846098,-0.0113707174245944
5733817.07846098,-0.0118530743712095
5733817.15846098,-0.0123386426788707
5733817.31846098,-0.0133182805425685
5733817.39846098,-0.0138114693870778
5733817.47846098,-0.0143059154117689
5733817.55846098,-0.0148013957272366
5733817.71846098,-0.0157932623975215
5733817.79846098,-0.0162886648150391
5733817.87846098,-0.0167830565088806
5733817.95846098,-0.0172757966336791
5733818.11846098,-0.0182546789644781
5733818.19846099,-0.0187400898095604
5733818.27846099,-0.0192215364814339
5733818.35846099,-0.0196989742081883
5733818.51846099,-0.0206396864653256
5733818.59846099,-0.021101842712186
5733818.67846099,-0.0215580648385406
5733818.75846099,-0.022007680618769
5733818.91846099,-0.0228850674028368
5733818.99846099,-0.0233121059494075
5733819.07846099,-0.0237306587668932
5733819.15846099,-0.024140531877592
5733819.31846099,-0.0249313290342853
5733819.39846099,-0.0253115068109288
5733819.47846099,-0.0256813479363918
5733819.55846099,-0.0260397041247492
5733819.71846099,-0.0267221692477338
5733819.79846099,-0.0270452337183547
5733819.87846099,-0.0273559768775304
5733819.95846099,-0.0276536231993691
5733820.11846099,-0.0282090858859322
5733820.19846099,-0.0284661563428188
5733820.27846099,-0.0287092348197395
5733820.35846099,-0.0289373947199208
5733820.51846099,-0.0293504664269357
