time,altitude,phase_angle,airspeed,ergy
4325177.760957,28893.5784494316,36.0950208930993,1916.2285110617,2106266
4325187.78095678,27097.0021622961,34.3759640988474,1858.66971040013,1981541
4325197.76095655,25147.5814330999,32.7220585000946,1780.31948513893,1821425
4325207.78095633,23013.8148318244,31.1427958329473,1674.23570178779,1618844
4325217.76095611,20701.6032044811,29.6807348315409,1532.77473154601,1370897
4325227.82095588,18196.9298928003,28.3612961963186,1335.33967902136,1064717
4325237.76095566,15622.2814503628,27.2618275151148,1096.98949319682,750959
4325247.78095544,13009.7215273044,26.3908649035912,837.40485705745,475449
4325248.76095541,12757.9752808803,26.3190567084063,811.819399278113,451985
4325249.82095539,12487.0000962908,26.2440930470837,784.222644382711,427414
4325250.80095537,12237.8687221099,26.1772841714538,758.819529695987,405469
4325251.78095535,11990.2392888577,26.112865540635,733.566957046801,384293
4325252.76095532,11744.2621834787,26.0508242726342,708.511772460088,363908
4325253.8209553,11480.2485356116,25.9863737698336,681.685507145709,342770
4325254.80095528,11238.2425787237,25.9292170722383,657.182985628894,324081
4325255.78095526,10998.428045008,25.8743664290298,633.009996230425,306221
4325256.76095524,10760.9627541358,25.8217917552233,609.204562742916,289189
4325257.82095521,10506.8947954065,25.7674499460912,583.910912941482,271695
4325258.80095519,10274.6739051918,25.7195069557528,560.966870347489,256361
4325259.78095517,10045.1120575656,25.6737357111149,538.4524981806,241808
4325260.76095515,9818.30852180277,25.6300998508282,516.393866568423,228022
4325261.82095512,9576.22148530034,25.5852596139034,493.090772349912,213962
4325262.8009551,9355.51186420268,25.5459352974359,472.112017938996,201740
4325263.78095508,9137.90474856854,25.5086091700383,451.662049069886,190225
4325264.76095506,8923.56800452399,25.4732381144604,431.597987257903,179325
4325265.82095503,8695.71480849374,25.4371436899343,410.120932980105,168117
4325266.80095501,8489.41520592675,25.4057968024763,388.759241041662,157618
4325267.78095499,8289.20895496034,25.3765954735632,363.85322373884,146338
4325268.76095497,8097.27846699976,25.3497717360421,336.900570269392,135064
4325269.82095494,7899.20069009939,25.3233660457629,312.256523125585,125175
4325270.80095492,7721.08342747914,25.3007769001693,298.568766914694,119293
4325271.7809549,7543.80294276751,25.2793594205517,290.420358739795,115198
4325272.76095488,7365.32078027632,25.25880819168,285.085226546916,111955
4325273.82095485,7169.85376113665,25.2373782101128,280.901409675979,108899
4325274.80095483,6986.53953553864,25.2182216178009,277.752107625708,106263
4325275.78095481,6800.64996046817,25.1996518905055,275.043200705347,103732
4325276.76095479,6612.15510459687,25.1816374253366,272.705054956241,101283
4325277.82095476,6405.31602601847,25.1627482849506,270.526471609636,98706
4325278.80095474,6211.34809093212,25.1458147731652,268.78293552353,96372
4325279.78095472,6014.76639598445,25.1293747190705,267.254935319665,94073
4325280.7609547,5815.61940264481,25.1134143605088,265.903829470936,91797
4325281.82095467,5597.4287200867,25.0966735148398,264.601364538135,89352
4325282.80095465,5393.26557045011,25.0816590392754,263.510378497843,87097
4325283.78095463,5186.9229544733,25.0670679673647,262.499833817142,84843
4325284.76095461,4978.57458803698,25.0528798093288,261.546069612227,82583
4325285.82095459,4751.15811970644,25.0379643442305,260.555514054396,80130
4325286.80095456,4539.17223658506,25.0245517174826,259.65920814039,77849
4325287.78095454,4325.66887176631,25.0114782356421,258.768066334565,75555
4325288.76095452,4110.77058832848,24.9987201576396,257.872614272519,73245
4325289.8209545,3876.87719937018,24.9852522709814,256.894365870025,70730
4325290.80095447,3659.38888223807,24.9730966066262,255.977202672009,68388
4325291.78095445,3440.79092059273,24.9612275733373,255.044681020374,66031
4325292.76095443,3221.17474645283,24.9496585504216,254.093480269991,63658
4325293.82095441,2982.60653925105,24.9375010048515,253.039046278415,61075
4325294.80095438,2761.22811068478,24.9265950876346,252.036066959001,58671
4325295.78095436,2539.21279650275,24.9159966131916,251.000615258902,56253
4325296.76095434,2316.72632553545,24.9056653639607,249.925988141007,53819
4325297.82095432,2075.75704857183,24.8947111586136,248.708164723155,51170
4325298.8009543,1852.89538357814,24.8846819613483,247.499917940862,48699
4325299.78095427,1630.20200318913,24.8745973130143,246.161837486403,46197
4325300.76095425,1407.95814997284,24.8642754923139,244.640429237276,43655
4325301.82095423,1168.42010880937,24.8526002263717,242.756588095661,40857
4325302.82095421,943.55104491557,24.8406781135923,240.764211514719,38178
4325303.82095418,736.14454715082,24.8396529332301,200.961125865526,27366
4325304.82095416,565.900140306097,24.8405789062598,161.672717072731,18584
4325305.82095414,431.900786441402,24.8308084269193,124.428511783587,11951
4325306.82095412,333.846311612986,24.8295389357718,88.5139728782005,7174
4325307.82095409,266.44994237565,24.8279273125693,66.8703193577971,4836
4325308.82095407,214.539099139743,24.8155976466941,50.7861668273652,3384
4325309.82095405,175.309542873292,24.8112860159594,38.4219924335747,2450
4325310.82095403,145.033101164503,24.8146917944383,29.0008474197152,1837
4325311.820954,121.429922942189,24.8188631757725,22.0202131000924,1429
4325312.82095398,102.971452857368,24.8206801497746,16.9238483176583,1150
4325313.82095396,88.5391624447657,24.8211833327467,13.0639706134552,951
4325314.82095394,77.2780016843462,24.8212289215661,10.1061481382502,807
4325315.82095391,68.508084791014,24.8211486517829,7.83119690356952,701
4325316.82095389,61.6874792203307,24.8210518577189,6.07591999829536,622
4325317.82095387,56.3870275185909,24.8209678336447,4.71866199018567,563
4325318.82095385,52.2695858387742,24.8209002450932,3.66735051445583,519
4325319.82095383,49.0717310728505,24.8208463393228,2.85237536226875,485
4325320.8209538,46.5883130666334,24.8208027701205,2.22009717049743,459
4325321.82095378,44.6598385194084,24.8207669270968,1.72891114795773,439
4325322.82095376,43.162385349744,24.8207369768033,1.34770070909213,424
4325323.82095374,41.9997852705419,24.8207116487776,1.05151430428673,412
4325324.82095371,41.0973044685088,24.8206900566147,0.82088371950468,403
4325325.82095369,40.3971938100876,24.8206715176388,0.641575063654094,396
4325326.82095367,39.8546337193111,24.8206554657465,0.50245166876921,391
4325327.82095365,39.4348070912529,24.8206414943983,0.392841988422438,387
4325328.82095362,39.1097465810599,24.8206294380165,0.309493278048086,384
4325329.8209536,38.858385168598,24.8206187869695,0.24510637154387,381
4325330.82095358,38.66492349084,24.8206089944106,0.197216559057025,379
4325331.82095356,38.5165679657366,24.8205997600097,0.161193023878842,378
4325332.82095353,38.2632872114191,24.8205912110689,1.80446296056488,376
4325333.82095351,32.7716097722296,24.8205826848161,7.75651566558365,350
4325334.82095349,20.9622587122722,24.8205754976678,12.4723137887244,281
4325335.82095347,5.41085915954318,24.8205639674526,12.2105163787365,125
4325336.82095345,7.07260289962869,24.8205615292526,8.95717144654691,111
4325337.82095342,10.8553318508202,24.8206424209722,1.51838170110974,107
4325338.8209534,5.85426493978594,24.8207126950487,5.38617837483291,70
