time,altitude,phase_angle,airspeed,ergy
5937890.28247019,70255.9764617883,-142.45879021303,2095.51159150173,2812342
5937900.32246996,70227.8277619593,-144.257350389089,2095.61604909091,2812339
5937910.30246974,70196.802339858,-146.045334496122,2095.73123247819,2812337
5937920.28246951,70162.776705872,-147.833508056803,2095.85759569494,2812334
5937930.32246929,70125.5586028395,-149.632640937599,2095.99585355828,2812331
5937940.30246907,70085.6355637524,-151.421246838705,2096.14419570082,2812328
5937950.28246884,70042.8398321145,-153.210093852469,2096.30324776881,2812325
5937960.44246862,69996.372253901,-155.031469543419,2096.4759807063,2812322
5937970.3624684,69948.2320277704,-156.810094907627,2096.65481199454,2812318
5937980.28246817,69897.4096272896,-158.58900672381,2096.84254158712,2812312
5937990.38246795,69842.9683433289,-160.400506001179,2097.04153604675,2812301
5938000.30246773,69786.9082384079,-162.180037810587,2097.24423177969,2812285
5938010.4024675,69727.2573433272,-163.992195349105,2097.45808150688,2812264
5938020.32246728,69666.2042701219,-165.77239972049,2097.67494435522,2812238
5938030.42246705,69601.5987375231,-167.585267396639,2097.90184341935,2812205
5938040.34246683,69535.8080898289,-169.366192622939,2098.13021262955,2812166
5938050.44246661,69466.5115207966,-171.179816741426,2098.3678323183,2812119
5938060.36246638,69396.2445670263,-172.961505861296,2098.60572532341,2812065
5938070.28246616,69323.8570034925,-174.743587959703,2098.84757792376,2812002
5938080.38246594,69248.0438434838,-176.558419055188,2099.09736125319,2811928
5938090.30246571,69171.5722562316,-178.341320419154,2099.34566830513,2811847
5938100.40246549,69091.7328739313,179.842997974418,2099.60098964258,2811753
5938110.32246527,69011.434817488,178.059246351909,2099.85374526672,2811651
5938120.42246504,68927.8276018021,176.242685064357,2100.11264179574,2811535
5938130.34246482,68843.951840981,174.458056803939,2100.36798984028,2811409
5938140.44246459,68756.8241124387,172.640591218211,2100.6286247659,2811269
5938150.36246437,68669.6071315103,170.855064262011,2100.88487667837,2811119
5938160.28246415,68580.8173823168,169.069085041755,2101.14100199765,2810956
5938170.38246392,68488.854367853,167.250230164136,2101.40126035254,2810776
5938180.3024637,68397.0463686232,165.463326486893,2101.65603781223,2810586
5938190.40246348,68302.1105003339,163.643523424548,2101.91423442834,2810378
5938200.32246326,68207.4756053804,161.855682456012,2102.16631941919,2810160
5938210.42246303,68109.7503604142,160.034919787756,2102.42113491096,2809923
5938220.34246281,68012.4570001357,158.246131854828,2102.66927681891,2809675
5938230.44246258,67912.1012151815,156.424401252428,2102.9194528147,2809407
5938240.36246236,67812.2922953267,154.634659625033,2103.16242656943,2809128
5938250.28246214,67711.281276985,152.84444379946,2103.40240535173,2808833
5938260.38246191,67607.2277581542,151.02125635746,2103.64334490795,2808516
5938270.30246169,67503.8615178255,149.230081849481,2103.87637619553,2808187
5938280.40246147,67397.4486305481,147.405917917817,2104.10963929488,2807835
5938290.32246124,67291.7945603768,145.613784495924,2104.33458885456,2807470
5938300.42246102,67183.0734284318,143.788644951458,2104.5591264317,2807081
5938310.3424608,67075.1640059359,141.995554433645,2104.77506005034,2806679
5938320.44246057,66964.1489193729,140.169441898197,2104.99016969025,2806251
5938330.36246035,66853.9792116617,138.375397211713,2105.19701989419,2805812
5938340.28246013,66742.6759908578,136.580880510119,2105.39978678316,2805355
5938350.3824599,66628.1732397741,134.753317156047,2105.60248345621,2804872
5938360.30245968,66514.5329356852,132.957847898024,2105.79781944726,2804381
5938370.40245945,66397.6065417782,131.129315612617,2105.98996524106,2803856
5938380.32245923,66281.5319088717,129.332898303283,2106.1713444703,2803315
5938390.42245901,66162.0591724359,127.50340640527,2106.3481986564,2802737
5938400.34245878,66043.4032426632,125.706052480536,2106.51422684863,2802143
5938410.44245856,65921.2059595651,123.875612900105,2106.67540353697,2801510
5938420.36245834,65799.7646977181,122.077333792122,2106.82592540683,2800860
5938430.28245812,65676.8495683025,120.278600202884,2106.96872411622,2800181
5938440.38245789,65550.115614198,118.446763766194,2107.10640444866,2799462
5938450.30245767,65423.9995949059,116.647119616522,2107.23422287779,2798726
5938460.40245744,65293.8345807235,114.814359789706,2107.35685172881,2797946
5938470.32245722,65164.1643375065,113.013811756608,2107.46993323381,2797150
5938480.42245699,65030.1774940812,111.180134189417,2107.57758243273,2796307
5938490.34245677,64896.5387625356,109.378686671083,2107.67602336303,2795448
5938500.44245655,64758.2761439019,107.544094483393,2107.76901385782,2794539
5938510.36245633,64620.1906575515,105.741748968775,2107.85325279327,2793613
5938520.2824561,64479.7045128738,103.938958031425,2107.93053980275,2792653
5938530.38245588,64334.0562794721,102.102996605259,2108.00226114068,2791640
5938540.30245566,64188.2850508003,100.299303409184,2108.06604410751,2790608
5938550.40245543,64036.9358974509,98.4624197875249,2108.12426106364,2789519
5938560.32245521,63885.2337469641,96.6578162344979,2108.17505687132,2788411
5938570.42245498,63727.4904064881,94.8199998601236,2108.22035164464,2787243
5938580.34245476,63569.1407483914,93.0144731840083,2108.25873741123,2786054
5938590.44245454,63404.236565393,91.1757085165922,2108.29169313817,2784801
5938600.36245431,63238.4494466485,89.3692406146293,2108.31883560762,2783528
5938610.28245409,63068.661429689,87.5622965476827,2108.34295232076,2782216
5938620.38245387,62891.4543583171,85.7220668167427,2108.36488086818,2780839
5938630.30245364,62712.9127687059,83.9141338001168,2108.38424399403,2779445
5938640.40245342,62526.3115361076,82.0728757999001,2108.40213684629,2777982
5938650.3224532,62338.0538036345,80.2639098354582,2108.4183427347,2776501
5938660.42245297,62141.0450006333,78.4215746134407,2108.43380065276,2774948
5938670.34245275,61942.0422481012,76.6115236437077,2108.44791046458,2773375
5938680.44245252,61733.5431382718,74.7680548050917,2108.46083958807,2771721
5938690.3624523,61522.6960820567,72.9568610208646,2108.47170213084,2770044
5938700.28245208,61305.5489893529,71.1450785013588,2108.48015719015,2768309
5938710.38245185,61077.6791864414,69.2998002849972,2108.48552862263,2766480
5938720.30245163,60846.8923288547,67.4867830576528,2108.48670063837,2764617
5938730.40245141,60604.4754375273,65.6402158671459,2108.48253182623,2762648
5938740.32245119,60358.7252782811,63.8259015248858,2108.47179567132,2760637
5938750.42245096,60100.3553027489,61.9779825315294,2108.45238835285,2758503
5938760.34245074,59838.196814956,60.1623108444719,2108.42297900385,2756316
5938770.44245051,59562.3295119279,58.3129811475559,2108.3805781726,2753988
5938780.36245029,59282.1685181817,56.495896643431,2108.32482818038,2751596
5938790.28245007,58992.4426835572,54.6780946117071,2108.24817742137,2749080
5938800.38244984,58687.1551426479,52.8265632822845,2108.14663546354,2746383
5938810.30244962,58376.6870635571,51.0072908881003,2108.02053677476,2743589
5938820.4024494,58049.2243377732,49.1542498656503,2107.86191333434,2740586
5938830.32244917,57715.8679066618,47.3334852344402,2107.67297019593,2737469
5938840.42244895,57363.89414933,45.4789183910127,2107.4431274299,2734110
5938850.34244873,57005.1939222232,43.6566514230504,2107.17795721682,2730619
5938860.4424485,56626.0313868296,41.8005535278876,2106.86307736658,2726853
5938870.36244828,56239.1693863787,39.9767854184904,2106.50385286355,2722926
5938880.28244806,55837.1806715158,38.1522808289864,2106.08887260561,2718754
5938890.38244783,55411.4730534612,36.2939237875768,2105.60132608762,2714231
5938900.30244761,54976.2851772613,34.4679677288699,2105.04948323313,2709490
5938910.40244738,54514.7897527191,32.6081699941926,2104.40201508792,2704326
5938920.32244716,54042.3433800217,30.7808497274181,2103.66894143362,2698887
5938930.42244694,53540.5858522683,28.9197329836284,2102.80765681982,2692931
5938940.34244671,53026.1104008537,27.0912077033766,2101.83051940636,2686620
5938950.44244649,52478.8024930563,25.2289832893886,2100.67977836164,2679667
5938960.36244627,51916.6257100502,23.3995190444281,2099.37098862311,2672252
5938970.28244605,51328.3662812763,21.5697334774774,2097.85545613735,2664180
5938980.38244582,50700.73190415,19.7065471451136,2096.06398380824,2655195
5938990.3024456,50054.0264101906,17.8765291704592,2094.01886781424,2645512
5939000.40244537,49362.4318196718,16.0134666904613,2091.59532008753,2634656
5939010.32244515,48648.0474107325,14.1840032097371,2088.82175041108,2622870
5939020.42244492,47882.0315430033,12.3220427672257,2085.52581455153,2609555
5939030.3424447,47088.502459662,10.494306749623,2081.73439534176,2594972
5939040.44244448,46235.0012340024,8.63491949104482,2077.18826693587,2578312
5939050.36244426,45347.9191834211,6.81070925823496,2071.90895181129,2559850
5939060.28244403,44407.9640058944,4.98920085532941,2065.65120439421,2538923
5939070.38244381,43391.3554928941,3.13828701029523,2058.05780345096,2514609
5939080.30244359,42328.4256316182,1.32500408102972,2049.12911129976,2487192
5939090.40244336,41173.7029959953,-0.515061716655854,2038.15165655383,2454858
5939100.32244314,39960.6280274711,-2.31460051367539,2025.03814419003,2417778
5939110.42244291,38636.1540244534,-4.13655684366464,2008.52557694135,2373033
5939120.34244269,37237.3925944072,-5.91287565089673,1988.12248965413,2320125
5939130.44244247,35701.8914199758,-7.70339319394553,1961.03713786452,2253259
5939140.36244224,34071.4954247433,-9.43763769959778,1925.69035536358,2170285
5939150.28244202,32305.4888780168,-11.1385078608721,1878.63212314856,2065219
5939160.3824418,30351.2969631893,-12.8236949317045,1815.85468413813,1931941
5939170.30244157,28263.8218474314,-14.4160285955179,1731.13523151548,1763080
5939180.40244135,25958.9089549046,-15.9466930844634,1611.49589981925,1542430
5939190.32244113,23523.8864045658,-17.325884935834,1452.04816395167,1276163
5939200.4224409,20904.2291549911,-18.5586913946385,1242.68113581438,970179
5939210.32244068,18276.5083773758,-19.5521167956029,984.497666745031,658502
5939220.32244046,15720.4206683881,-20.2989482815269,705.638875699075,399146
5939230.32244023,13393.8519241356,-20.7932041502075,462.297454644405,235299
5939231.32244021,13177.9571742303,-20.8302781809795,441.266683453365,223772
5939232.32244019,12965.5047155699,-20.8653215540913,420.731098185165,212926
5939233.32244017,12756.7066552945,-20.8983737234004,400.433912956588,202631
5939234.32244014,12552.2424768127,-20.9294043791156,378.655160564363,192225
5939235.32244012,12353.8142873999,-20.9582393004422,354.080899337957,181355
5939236.3224401,12163.2319576625,-20.9847098601932,328.209227849693,170736
5939237.32244008,11980.6812973876,-21.0088895548587,305.69344954874,161881
5939238.32244005,11803.2644468356,-21.0312543776097,290.81721190248,155771
5939239.32244003,11627.3989981809,-21.0523304159395,281.366191993146,151408
5939240.32244001,11450.9601491394,-21.0724282057168,274.859399760272,147933
5939241.32243999,11272.9015145934,-21.0917115157753,269.918394504548,144905
5939242.32243996,11092.7780538198,-21.110266939798,265.799031066106,142099
5939243.32243994,10910.4640737462,-21.1281422242631,262.180793757344,139419
5939244.32243992,10725.9298560675,-21.1453726683056,258.977811151288,136838
5939245.3224399,10539.1774459244,-21.1619885684948,256.12420405407,134334
5939246.32243988,10350.2365124343,-21.1780161562452,253.562857968946,131891
5939247.32243985,10159.1609981389,-21.1934783254702,251.244268015878,129494
5939248.32243983,9966.02603098168,-21.2083952702154,249.125581996535,127131
5939249.32243981,9770.9250355846,-21.2227849655591,247.169768991195,124794
5939250.32243979,9573.96687272203,-21.236663602122,245.344907803171,122473
5939251.32243976,9375.27317746403,-21.2500459302486,243.623574689172,120164
5939252.32243974,9174.97592607373,-21.2629455805432,241.982318440458,117860
5939253.32243972,8973.21511800273,-21.2753753189681,240.401280059305,115558
5939254.3224397,8770.13609739579,-21.2873472754873,238.86992924123,113257
5939255.32243967,8565.84476192889,-21.2988755870796,237.480730073012,110979
5939256.32243965,8360.37584741379,-21.3099778950992,236.244287454379,108727
5939257.32243963,8153.77078405302,-21.3206706845475,235.131553298534,106493
5939258.32243961,7946.0839933547,-21.330969061931,234.118065925214,104272
