time,altitude,phase_angle,airspeed
3989850.2147603,42985.4286212884,23.6436970416466,2064.37877801564
3989860.21476031,41937.3124529943,21.8086072986703,2056.19330313312
3989870.21476032,40821.13404605,19.978788908226,2046.34351805162
3989880.21476032,39629.5509601454,18.1558070407605,2034.33198056654
3989890.21476033,38354.2574376244,16.3417649056817,2019.50302013252
3989900.21476034,36985.6440595564,14.5395001909797,2000.80524951867
3989910.21476035,35512.7962687755,12.7531533526163,1976.48308337033
3989920.21476036,33923.1938728642,10.9886948285151,1944.34522551157
3989930.21476037,32202.5526649677,9.25442718620157,1901.57790988267
3989940.21476038,30335.0746317961,7.56180250423151,1844.11586338159
3989950.21476039,28305.2906308502,5.92720283210751,1765.52065959954
3989960.2147604,26101.618817255,4.37442890154173,1657.00711197813
3989970.21476041,23722.0104133151,2.93564439726329,1511.006964706
3989980.21476042,21182.7884836687,1.64944766350265,1322.50520890171
3989990.21476043,18533.8844223467,0.557143679514572,1094.32522681473
3990000.21476044,15872.0122216818,-0.306676321208386,839.488014443268
3990010.21476045,13341.8558833855,-0.926461775163854,588.443060654563
3990020.21476045,11088.7806112785,-1.32216013631674,376.949930881706
3990030.21476046,9230.58830932097,-1.53827021395998,260.417789990373
3990040.21476047,7257.43810233241,-1.68169631545668,243.916066181944
3990050.21476048,5113.23086194496,-1.78066395131207,238.31288239847
3990060.21476049,2890.59936775197,-1.84776066964129,231.806443293294
3990070.2147605,776.873774183798,-1.89792396963811,149.231973441473
3990080.21476051,141.915890858741,-1.91390260355479,21.8884823790145
3990090.21476052,40.5918868148001,-1.91410154880548,3.57645515079438
