time,altitude,phase,airspeed,ergy
3.98748e+06,66021.2,157.206,2106.7,2.80236e+06,2.76645e+06,2.80237e+06
3.98749e+06,65899.4,155.393,2106.88,2.80177e+06,2.76466e+06,2.80178e+06
3.9875e+06,65776.2,153.58,2107.06,2.80116e+06,2.7628e+06,2.80116e+06
3.98751e+06,65651.7,151.767,2107.23,2.80052e+06,2.76087e+06,2.80052e+06
3.98752e+06,65525.8,149.953,2107.39,2.79985e+06,2.75885e+06,2.79986e+06
3.98753e+06,65398.3,148.138,2107.54,2.79917e+06,2.75675e+06,2.79917e+06
3.98754e+06,65269.3,146.323,2107.69,2.79845e+06,2.75455e+06,2.79846e+06
3.98755e+06,65138.6,144.508,2107.84,2.79771e+06,2.75225e+06,2.79772e+06
3.98756e+06,65006.3,142.692,2107.98,2.79695e+06,2.74984e+06,2.79696e+06
3.98757e+06,64872.1,140.876,2108.11,2.79616e+06,2.74731e+06,2.79617e+06
3.98758e+06,64736.1,139.059,2108.24,2.79534e+06,2.74465e+06,2.79535e+06
3.98759e+06,64598.1,137.241,2108.36,2.7945e+06,2.74184e+06,2.79451e+06
3.9876e+06,64457.8,135.423,2108.48,2.79363e+06,2.73888e+06,2.79364e+06
3.98761e+06,64315,133.605,2108.59,2.79273e+06,2.73575e+06,2.79274e+06
3.98762e+06,64170,131.786,2108.7,2.7918e+06,2.73246e+06,2.79181e+06
3.98763e+06,64023,129.967,2108.81,2.79085e+06,2.72897e+06,2.79086e+06
3.98764e+06,63873.8,128.147,2108.92,2.78987e+06,2.72528e+06,2.78988e+06
3.98765e+06,63721.5,126.327,2109.02,2.78886e+06,2.72137e+06,2.78887e+06
3.98766e+06,63565.6,124.506,2109.11,2.78782e+06,2.71723e+06,2.78783e+06
3.98767e+06,63406,122.685,2109.21,2.78674e+06,2.71282e+06,2.78675e+06
3.98768e+06,63243.2,120.863,2109.3,2.78563e+06,2.70812e+06,2.78564e+06
3.98769e+06,63077.8,119.041,2109.39,2.7845e+06,2.7031e+06,2.78451e+06
3.9877e+06,62909.6,117.218,2109.48,2.78334e+06,2.69773e+06,2.78335e+06
3.98771e+06,62738.4,115.394,2109.57,2.78215e+06,2.69196e+06,2.78216e+06
3.98772e+06,62563,113.57,2109.66,2.78092e+06,2.68576e+06,2.78093e+06
3.98773e+06,62382.3,111.746,2109.75,2.77965e+06,2.67905e+06,2.77966e+06
3.98774e+06,62196.3,109.92,2109.84,2.77834e+06,2.67179e+06,2.77835e+06
3.98775e+06,62005.3,108.095,2109.92,2.77699e+06,2.66391e+06,2.777e+06
3.98776e+06,61810.5,106.268,2110.01,2.77561e+06,2.65531e+06,2.77562e+06
3.98777e+06,61612.1,104.441,2110.1,2.77419e+06,2.6459e+06,2.7742e+06
3.98778e+06,61409.6,102.614,2110.19,2.77274e+06,2.63558e+06,2.77275e+06
3.98779e+06,61201.5,100.786,2110.27,2.77124e+06,2.62421e+06,2.77125e+06
3.9878e+06,60986.3,98.9567,2110.36,2.76968e+06,2.61162e+06,2.7697e+06
3.98781e+06,60763.8,97.1272,2110.44,2.76806e+06,2.59761e+06,2.76808e+06
3.98782e+06,60540.1,95.3363,2110.52,2.76643e+06,2.58242e+06,2.76644e+06
3.98783e+06,60304.5,93.4834,2110.6,2.76469e+06,2.56458e+06,2.76469e+06
3.98784e+06,60068,91.6591,2110.67,2.76291e+06,2.54471e+06,2.76292e+06
